chr	pos	strand	ratio
chr9	33594409	+	0.17
chr9	33594786	+	0.43
chr9	33594787	+	0.43
chr9	33595881	+	0.6
chr9	33595885	+	0.24
chr9	33595886	+	0.48
chr9	33595895	+	0.2
chr9	33595905	+	0.67
chr9	33595908	+	0.14
chr9	33595914	+	0.17
chr9	33595916	+	0.64
chr9	33595935	+	0.21
chr9	33595957	+	0.48
chr9	33595970	+	0.24
chr9	33596005	+	0.2
chr9	33596011	+	0.6
chr9	33596020	+	0.29
chr9	33597483	+	0.2
chr9	33598801	+	0.41
chr9	33598804	+	0.29
chr9	33607037	+	0.18
chr9	33607053	+	0.24
chr9	34369516	-	0.11
chr9	34681555	+	0.06
chr9	34681663	+	0.02
chr9	34681689	+	0.64
chr9	34681731	+	0.04
chr9	34681735	+	0.25
chr9	34681759	+	0.05
chr9	34682067	+	0.33
chr9	34682086	+	0.25
chr9	34682100	+	0.11
chr9	34682103	+	0.3
chr9	34682104	+	0.21
chr9	34682113	+	0.56
chr9	34682115	+	0.19
chr9	34682119	+	0.32
chr9	35087703	-	0.3
chr9	35765494	+	0.3
chr9	35788471	+	0.27
chr9	36215079	-	0.3
chr9	36215242	-	0.62
chr9	36215248	-	0.28
chr9	36215300	-	0.52
chr9	36216440	-	0.21
chr9	36216595	+	0.29
chr9	36216598	-	0.29
chr9	36216615	-	0.14
chr9	36216799	-	0.11
chr9	36216803	-	0.03
chr9	36216831	-	0.03
chr9	36216836	-	0.1
chr9	36216839	-	0.05
chr9	36216840	-	0.04
chr9	36216841	-	0.09
chr9	36216842	-	0.06
chr9	36216845	-	0.04
chr9	36216856	-	0.03
chr9	36216895	-	0.03
chr9	36216900	-	0.26
chr9	36216905	-	0.06
chr9	36216935	-	0.03
chr9	36216943	-	0.05
chr9	36216944	-	0.07
chr9	36216952	-	0.09
chr9	36304104	+	0.19
chr9	36346409	-	0.4
chr9	36678464	+	0.75
chr9	36678475	+	0.83
chr9	36678509	+	0.12
chr9	36678535	+	0.11
chr9	36678545	+	0.37
chr9	36678548	+	0.18
chr9	36678595	+	0.3
chr9	36678641	+	0.07
chr9	36678642	+	0.22
chr9	36678659	+	0.09
chr9	36679086	+	0.16
chr9	36679154	+	0.22
chr9	36679176	+	0.47
chr9	36679177	+	0.58
chr9	36679217	+	0.09
chr9	36679218	+	0.21
chr9	36679257	+	0.25
chr9	36679286	+	0.14
chr9	36681699	+	0.04
chr9	36681751	+	0.04
chr9	37432423	+	0.2
chr9	37432526	+	0.21
chr9	37432530	+	0.47
chr9	37432556	+	0.21
chr9	37432589	+	0.19
chr9	37432621	+	0.33
chr9	37436247	+	0.2
chr9	37503313	+	0.02
chr9	37503315	+	0.12
chr9	37503322	+	0.01
chr9	37503327	+	0.04
chr9	37503348	+	0.15
chr9	37503394	+	0.13
chr9	37503456	+	0.04
chr9	37503457	+	0.07
chr9	37503462	+	0.02
chr9	37503497	+	0.02
chr9	37503540	+	0.03
chr9	37503561	+	0.01
chr9	37504412	+	0.2
chr9	37504416	+	0.1
chr9	37504431	+	0.29
chr9	37504448	+	0.23
chr9	37504498	+	0.14
chr9	37504502	+	0.23
chr9	37504537	+	0.17
chr9	37504659	+	0.06
chr9	37504672	+	0.12
chr9	37505531	+	0.06
chr9	37505574	+	0.09
chr9	37505575	+	0.46
chr9	37505604	+	0.06
chr9	37505606	+	0.03
chr9	37505638	+	0.17
chr9	37505694	+	0.13
chr9	37505699	+	0.11
chr9	37505722	+	0.12
chr9	37505734	+	0.1
chr9	37507689	+	0.05
chr9	37510104	+	0.1
chr9	37510107	+	0.32
chr9	37510116	+	0.05
chr9	37510145	+	0.39
chr9	37510157	+	0.03
chr9	37510160	+	0.02
chr9	37510178	+	0.03
chr9	37510179	+	0.06
chr9	37510181	+	0.39
chr9	37510186	+	0.25
chr9	37510187	+	0.38
chr9	37510190	+	0.55
chr9	37510194	+	0.48
chr9	37510216	+	0.24
chr9	37510222	+	0.04
chr9	37510230	+	0.07
chr9	37510252	+	0.05
chr9	37510276	+	0.11
chr9	37510297	+	0.05
chr9	37510299	+	0.38
chr9	37772135	-	0.13
chr9	37772149	-	0.27
chr9	37772179	-	0.13
chr9	37772187	-	0.17
chr9	37772194	-	0.26
chr9	37772254	-	0.24
chr9	37772285	-	0.1
chr9	37772767	-	0.26
chr9	37773231	-	0.3
chr9	37773392	-	0.21
chr9	37773590	-	0.12
chr9	37774160	-	0.5
chr9	37775647	-	0.49
chr9	37775694	-	0.1
chr9	37775697	-	0.43
chr9	37775735	-	0.36
chr9	37777071	-	0.14
chr9	37777921	-	0.04
chr9	37778259	-	0.08
chr9	37778271	-	0.08
chr9	37778290	-	0.05
chr9	37778329	-	0.09
chr9	37778334	-	0.08
chr9	37778382	-	0.08
chr9	37778390	-	0.12
chr9	37778392	-	0.16
chr9	37778402	-	0.08
chr9	37778414	-	0.05
chr9	37885517	-	0.2
chr9	37885553	-	0.24
chr9	38408450	+	0.01
chr9	38544839	-	0.38
chr9	38544841	-	0.12
chr9	38544842	-	0.34
chr9	38548220	-	0.33
chr9	38548229	-	0.8
chr9	38548235	-	0.47
chr9	38548236	-	0.44
chr9	38548270	-	0.33
chr9	38548278	-	0.62
chr9	38548305	-	0.53
chr9	38548324	-	0.64
chr9	38548328	-	0.36
chr9	38548335	-	0.83
chr9	38548358	-	0.36
chr9	38548359	-	0.29
chr9	38548744	-	0.76
chr9	38548774	-	0.54
chr9	38548781	-	0.58
chr9	38548785	-	0.25
chr9	38548814	-	0.47
chr9	38549402	-	0.24
chr9	38549425	-	0.29
chr9	38549453	-	0.25
chr9	38549454	-	0.23
chr9	38549463	-	0.42
chr9	38549804	-	0.15
chr9	38549816	-	0.17
chr9	38549829	-	0.65
chr9	38549847	-	0.26
chr9	38549877	-	0.26
chr9	38549894	-	0.14
chr9	38552512	-	0.7
chr9	38552964	-	0.75
chr9	38552979	-	0.6
chr9	38553020	-	1
chr9	38554938	-	0.21
chr9	38554944	-	0.25
chr9	38554955	-	0.33
chr9	38554965	-	0.4
chr9	38555005	-	0.18
chr9	38555008	-	0.92
chr9	38555010	-	0.55
chr9	38561157	-	0.4
chr9	40091969	-	0.09
chr9	40092050	-	0.04
chr9	40092089	-	0.05
chr9	40092131	-	0.09
chr9	40092134	-	0.04
chr9	41037625	+	0.24
chr9	41037682	+	0.17
chr9	41037683	+	0.21
chr9	68270827	+	0.25
chr9	68273872	+	0.33
chr9	68273902	+	0.29
chr9	69073921	+	0.07
chr9	69074063	+	0.15
chr9	69074064	+	0.12
chr9	69074124	+	0.09
chr9	69075278	+	0.42
chr9	69075279	+	0.36
chr9	69075932	+	0.22
chr9	69075939	+	0.32
chr9	69075965	+	0.2
chr9	69077667	+	0.42
chr9	69077673	+	0.42
chr9	69077674	+	0.45
chr9	69100198	+	0.21
chr9	69100243	+	0.4
chr9	69101957	+	0.25
chr9	69101972	+	0.4
chr9	69118838	+	0.21
chr9	69118914	+	0.62
chr9	69118917	+	0.5
chr9	69120137	+	0.27
chr9	69120157	+	0.36
chr9	69120175	+	0.19
chr9	69120202	+	0.21
chr9	69120215	+	0.53
chr9	70354366	+	0.02
chr9	70354428	+	0.04
chr9	70596528	-	0.36
chr9	71865608	-	0.01
chr9	71972909	+	0.03
chr9	71972923	+	0.06
chr9	71972997	+	0.04
chr9	71973029	+	0.03
chr9	71973033	+	0.04
chr9	71973050	+	0.08
chr9	71973064	+	0.02
chr9	71973065	+	0.04
chr9	71973085	+	0.04
chr9	71974372	+	0.29
chr9	71974423	+	0.37
chr9	71974426	+	0.79
chr9	71974477	+	0.46
chr9	71974505	+	0.44
chr9	74099179	+	0.17
chr9	74099185	+	0.16
chr9	74099186	+	0.2
chr9	74099189	+	0.15
chr9	74099198	+	0.18
chr9	74099203	+	0.17
chr9	75080434	-	0.2
chr9	75080487	-	0.21
chr9	78271829	+	0.05
chr9	78271926	+	0.05
chr9	78271930	+	0.04
chr9	78271960	+	0.06
chr9	78271966	+	0.77
chr9	78271968	+	0.15
chr9	78272034	+	0.17
chr9	78272047	+	0.25
chr9	78272056	+	0.35
chr9	78272058	+	0.06
chr9	78272083	+	0.11
chr9	78272097	+	0.12
chr9	78272100	+	0.4
chr9	78272101	+	0.57
chr9	78272102	+	0.15
chr9	78272145	+	0.45
chr9	78272151	+	0.22
chr9	78272156	+	0.14
chr9	78272177	+	0.1
chr9	78272179	+	0.18
chr9	78272259	+	0.08
chr9	78272260	+	0.47
chr9	78272261	+	0.14
chr9	78272287	+	0.1
chr9	78273477	+	0.25
chr9	78273478	+	0.67
chr9	78273523	+	0.38
chr9	78273531	+	0.44
chr9	78273554	+	0.56
chr9	78273555	+	0.18
chr9	78273625	+	0.29
chr9	78273631	+	0.22
chr9	78273696	+	0.11
chr9	78273703	+	0.63
chr9	78273728	+	0.39
chr9	78275348	+	0.11
chr9	78275384	+	0.13
chr9	78275394	+	0.09
chr9	78275402	+	0.12
chr9	78275428	+	0.08
chr9	78275442	+	0.1
chr9	78275444	+	0.07
chr9	78275457	+	0.09
chr9	78275559	+	0.09
chr9	78275561	+	0.07
chr9	78275825	+	0.05
chr9	78275835	+	0.1
chr9	78275839	+	0.16
chr9	78323389	+	0.11
chr9	83834697	-	0.25
chr9	83834712	-	0.3
chr9	85543895	-	0.27
chr9	85543930	-	0.09
chr9	85543966	-	0.09
chr9	85544516	-	0.24
chr9	85544532	-	0.4
chr9	85545517	-	0.14
chr9	85545660	-	0.7
chr9	85545664	-	0.45
chr9	85545689	-	0.33
chr9	85546191	-	0.27
chr9	85546252	-	0.3
chr9	85546395	-	0.4
chr9	85546396	-	0.25
chr9	87415216	+	0.15
chr9	88385612	-	0.25
chr9	88386816	-	0.45
chr9	88396179	+	0.45
chr9	91292406	-	0.32
chr9	91292442	-	0.27
chr9	91292451	-	0.23
chr9	91294292	-	0.18
chr9	91294381	-	0.62
chr9	91336411	-	0.33
chr9	91336426	-	0.29
chr9	91336507	-	0.25
chr9	91336513	-	0.79
chr9	91336546	-	0.45
chr9	92032766	-	0.45
chr9	92033762	-	0.25
chr9	92033824	-	0.21
chr9	92071299	-	0.3
chr9	92071317	-	0.3
chr9	92071352	-	0.42
chr9	92071386	-	0.4
chr9	92078533	-	0.19
chr9	92078609	-	0.29
chr9	92078743	-	0.25
chr9	92079160	-	0.83
chr9	92079180	-	0.59
chr9	92079203	-	0.19
chr9	92079212	-	0.48
chr9	92079213	-	0.61
chr9	92079219	-	0.76
chr9	92079331	-	0.1
chr9	92079366	-	0.33
chr9	92635738	-	0.21
chr9	92635787	-	0.18
chr9	92839854	-	0.21
chr9	92839898	-	0.36
chr9	92839902	-	0.16
chr9	92840417	-	0.27
chr9	92840503	-	0.52
chr9	92841894	-	0.12
chr9	92842376	-	0.11
chr9	92842385	-	0.15
chr9	92843280	-	0.3
chr9	93311646	+	0.11
chr9	93361680	+	0.4
chr9	93434702	-	0.2
chr9	93444710	-	0.12
chr9	94293556	+	0.31
chr9	94293603	+	0.2
chr9	94293617	+	0.33
chr9	94293622	+	0.64
chr9	94293681	+	0.25
chr9	94294250	+	0.23
chr9	94294251	+	0.23
chr9	94294326	+	0.25
chr9	94295269	+	0.25
chr9	94295284	+	0.23
chr9	94452476	+	0.31
chr9	94452516	+	0.3
chr9	94452517	+	0.5
chr9	94452525	+	0.36
chr9	94453249	+	0.3
chr9	94453314	+	0.8
chr9	94453315	+	0.73
chr9	96015747	+	0.3
chr9	96015751	+	0.3
chr9	96015789	+	0.37
chr9	96015790	+	0.22
chr9	96493712	-	0.45
chr9	96493741	-	0.31
chr9	96493802	-	0.45
chr9	96891107	-	0.16
chr9	96891589	-	0.12
chr9	96891619	-	0.09
chr9	96891621	-	0.39
chr9	96891644	-	0.14
chr9	96891695	-	0.42
chr9	96891696	-	0.32
chr9	96891702	-	0.33
chr9	96891718	-	0.19
chr9	96891722	-	0.16
chr9	96891725	-	0.08
chr9	96891731	-	0.1
chr9	96891751	-	0.28
chr9	96891761	-	0.47
chr9	96891815	-	0.07
chr9	96891834	-	0.1
chr9	96893756	-	0.21
chr9	96893832	-	0.56
chr9	96893835	-	0.19
chr9	96893887	-	0.19
chr9	96893899	-	0.25
chr9	96893952	-	0.12
chr9	96894838	-	0.16
chr9	96894851	-	0.13
chr9	96894969	-	0.15
chr9	96894998	-	0.07
chr9	96898614	-	0.36
chr9	96899138	-	0.3
chr9	96899151	-	0.36
chr9	96899923	-	0.67
chr9	96899927	-	0.33
chr9	96899931	-	0.25
chr9	96899937	-	0.64
chr9	96899963	-	0.19
chr9	96899967	-	0.19
chr9	96899973	-	0.2
chr9	96899993	-	0.16
chr9	96899994	-	0.39
chr9	96900086	-	0.15
chr9	96900901	-	0.38
chr9	96900911	-	0.42
chr9	96901767	-	1
chr9	96901771	-	0.46
chr9	96901796	-	0.21
chr9	96901810	-	0.3
chr9	96901816	-	0.4
chr9	96902966	-	0.15
chr9	96902975	-	0.38
chr9	96902978	-	0.14
chr9	96902981	-	0.13
chr9	96902984	-	0.33
chr9	96902998	-	0.12
chr9	96903075	-	0.19
chr9	96903076	-	0.17
chr9	96913659	-	0.3
chr9	96930267	-	0.3
chr9	96931022	-	0.3
chr9	96931052	-	0.29
chr9	96931080	-	0.79
chr9	96931081	-	0.57
chr9	96931082	-	0.21
chr9	96931168	-	0.45
chr9	96932790	-	0.13
chr9	96933115	-	0.43
chr9	96933250	-	0.25
chr9	96933438	-	0.11
chr9	96933508	-	0.09
chr9	96933534	-	0.11
chr9	96943504	-	0.02
chr9	96943516	-	0.03
chr9	96943543	-	0.08
chr9	96943578	-	0.12
chr9	96943598	-	0.12
chr9	96943617	-	0.1
chr9	96943696	-	0.03
chr9	96943712	-	0.05
chr9	96943715	-	0.04
chr9	96943721	-	0.05
chr9	96946108	-	0.17
chr9	96946126	-	0.79
chr9	96946128	-	0.82
chr9	96946134	-	0.4
chr9	96946138	-	0.14
chr9	96946155	-	0.05
chr9	96946158	-	0.06
chr9	96946162	-	0.07
chr9	96946171	-	0.09
chr9	96946196	-	0.09
chr9	96946202	-	0.1
chr9	96946236	-	0.11
chr9	96946304	-	0.08
chr9	96946344	-	0.73
chr9	96946477	-	0.12
chr9	96946478	-	0.18
chr9	96946532	-	0.26
chr9	96946554	-	0.16
chr9	96946655	-	0.53
chr9	96946661	-	0.22
chr9	96946676	-	0.29
chr9	96946697	-	0.1
chr9	96946898	-	0.34
chr9	96946910	-	0.69
chr9	96946911	-	0.46
chr9	96946929	-	0.24
chr9	96946972	-	0.29
chr9	96946987	-	0.21
chr9	96946990	-	0.36
chr9	96947008	-	0.33
chr9	96947014	-	0.3
chr9	96947069	-	0.2
chr9	96947100	-	0.62
chr9	96947811	-	0.07
chr9	96947852	-	0.09
chr9	96947862	-	0.13
chr9	96947917	-	0.15
chr9	96947918	-	0.11
chr9	96947940	-	0.08
chr9	96948917	-	0.14
chr9	96948934	-	0.09
chr9	97025311	-	0.58
chr9	97025346	-	0.8
chr9	97025372	-	0.27
chr9	97025382	-	0.84
chr9	97025437	-	0.75
chr9	97025438	-	0.25
chr9	97025439	-	0.42
chr9	97025511	-	0.33
chr9	97025516	-	0.33
chr9	97025517	-	0.33
chr9	97032356	-	0.16
chr9	97095738	-	0.27
chr9	97109732	-	0.15
chr9	97109733	-	0.05
chr9	97109763	-	0.11
chr9	97109767	-	0.06
chr9	97109783	-	0.25
chr9	97109787	-	0.11
chr9	97109791	-	0.29
chr9	97109792	-	0.12
chr9	97109797	-	0.62
chr9	97109800	-	0.13
chr9	97109823	-	0.23
chr9	97109832	-	0.18
chr9	97109835	-	0.13
chr9	97109859	-	0.08
chr9	97109862	-	0.11
chr9	97109863	-	0.09
chr9	97109873	-	0.2
chr9	97109874	-	0.11
chr9	97109890	-	0.21
chr9	97109898	-	0.17
chr9	97109905	-	0.75
chr9	97109924	-	0.13
chr9	97109929	-	0.13
chr9	97109969	-	0.22
chr9	97111442	-	0.17
chr9	97111446	-	0.25
chr9	97111461	-	0.14
chr9	97111472	-	0.18
chr9	97111578	-	0.19
chr9	97111581	-	0.19
chr9	97114090	-	0.03
chr9	97117618	-	0.09
chr9	97117702	-	0.05
chr9	97117731	-	0.04
chr9	97120208	-	0.05
chr9	97120225	-	0.03
chr9	97120246	-	0.21
chr9	97120251	-	0.07
chr9	97120277	-	0.05
chr9	97120288	-	0.13
chr9	97120343	-	0.02
chr9	97120356	-	0.16
chr9	97120357	-	0.21
chr9	97120361	-	0.07
chr9	97120367	-	0.02
chr9	97120429	-	0.03
chr9	97129376	-	0.17
chr9	97132041	-	0.86
chr9	97132044	-	0.9
chr9	97132046	-	0.59
chr9	97132085	-	0.1
chr9	97132086	-	0.79
chr9	97132583	-	0.66
chr9	97132612	-	0.11
chr9	97132637	-	0.75
chr9	97132642	-	0.5
chr9	97132649	-	0.54
chr9	97134306	-	0.23
chr9	97135702	-	0.11
chr9	97135736	-	0.13
chr9	97135738	-	0.53
chr9	97135739	-	0.1
chr9	97135788	-	0.4
chr9	97135790	-	0.13
chr9	97135796	-	0.2
chr9	97135823	-	0.13
chr9	97135844	-	0.14
chr9	97135846	-	0.1
chr9	97135850	-	0.64
chr9	97135853	-	0.58
chr9	97135866	-	0.31
chr9	97135876	-	0.54
chr9	97135877	-	0.54
chr9	97135905	-	0.1
chr9	97136240	-	0.29
chr9	97136242	-	0.21
chr9	97136262	-	0.54
chr9	97136276	-	0.33
chr9	97136277	-	0.18
chr9	97136280	-	0.33
chr9	97136289	-	0.37
chr9	97136299	-	0.34
chr9	97136307	-	0.14
chr9	97136328	-	0.3
chr9	97136920	-	0.33
chr9	97136972	-	0.41
chr9	97137342	-	0.21
chr9	97137353	-	0.41
chr9	97137354	-	0.2
chr9	97137357	-	0.14
chr9	97137378	-	0.47
chr9	97137415	-	0.2
chr9	97137432	-	0.75
chr9	97137518	-	0.15
chr9	97138835	-	0.13
chr9	97138844	-	0.17
chr9	97138851	-	0.2
chr9	97138874	-	0.23
chr9	97138884	-	0.6
chr9	97138886	-	0.33
chr9	97138897	-	0.25
chr9	97138906	-	0.24
chr9	97138919	-	0.12
chr9	97138938	-	0.26
chr9	97138946	-	0.67
chr9	97138949	-	0.11
chr9	97138951	-	0.47
chr9	97138959	-	0.18
chr9	97138968	-	0.7
chr9	97138969	-	0.2
chr9	97138975	-	0.3
chr9	97138999	-	0.11
chr9	97139002	-	0.14
chr9	97139377	-	0.15
chr9	97140488	-	0.53
chr9	97140517	-	0.19
chr9	97140525	-	0.52
chr9	97140542	-	0.19
chr9	97140581	-	0.29
chr9	97141948	-	0.14
chr9	97141953	-	0.51
chr9	97141954	-	0.2
chr9	97141969	-	0.11
chr9	97141993	-	0.1
chr9	97142003	-	0.74
chr9	97142005	-	0.37
chr9	97142040	-	0.15
chr9	97142056	-	0.2
chr9	97142071	-	0.35
chr9	97142079	-	0.17
chr9	97142475	-	0.22
chr9	97142482	-	0.22
chr9	97142511	-	0.31
chr9	97142512	-	0.18
chr9	97142522	-	0.49
chr9	97142525	-	0.21
chr9	97142560	-	0.14
chr9	97142565	-	0.15
chr9	97142567	-	0.11
chr9	97143123	-	0.3
chr9	97143155	-	0.11
chr9	97143168	-	0.17
chr9	97143543	-	0.25
chr9	97143555	-	0.29
chr9	97143558	-	0.19
chr9	97143616	-	0.12
chr9	97143633	-	0.15
chr9	97143700	-	0.15
chr9	97145049	-	0.32
chr9	97145054	-	0.34
chr9	97145058	-	0.77
chr9	97145064	-	0.21
chr9	97145100	-	0.42
chr9	97145102	-	0.2
chr9	97145108	-	0.43
chr9	97145119	-	0.14
chr9	97145135	-	0.35
chr9	97145154	-	0.77
chr9	97145162	-	0.67
chr9	97145178	-	0.42
chr9	97145598	-	0.16
chr9	97145600	-	0.14
chr9	97145601	-	0.34
chr9	97145612	-	0.13
chr9	97145635	-	0.58
chr9	97145637	-	0.35
chr9	97145648	-	0.5
chr9	97146243	-	0.17
chr9	97146660	-	0.64
chr9	97146663	-	0.28
chr9	97146684	-	0.83
chr9	97146691	-	0.48
chr9	97146721	-	0.76
chr9	97146738	-	0.3
chr9	97146777	-	0.18
chr9	97146817	-	0.24
chr9	97148149	-	0.51
chr9	97148152	-	0.29
chr9	97148154	-	0.1
chr9	97148163	-	0.21
chr9	97148179	-	0.4
chr9	97148192	-	0.11
chr9	97148204	-	0.52
chr9	97148641	-	0.13
chr9	97148648	-	0.12
chr9	97148675	-	0.1
chr9	97148726	-	0.19
chr9	97148727	-	0.34
chr9	97148728	-	0.23
chr9	97148732	-	0.13
chr9	97149323	-	0.14
chr9	97149331	-	0.14
chr9	97163498	-	0.27
chr9	97188509	-	0.03
chr9	97188526	-	0.04
chr9	97188533	-	0.04
chr9	97188547	-	0.02
chr9	97188557	-	0.02
chr9	97211923	-	0.1
chr9	97211924	-	0.1
chr9	97211954	-	0.09
chr9	97212017	-	0.13
chr9	97212031	-	0.7
chr9	97212095	-	0.23
chr9	97212167	-	0.09
chr9	97212710	-	0.15
chr9	97212754	-	0.08
chr9	97212764	-	0.08
chr9	97212776	-	0.12
chr9	97656455	+	0.55
chr9	97656458	+	0.45
chr9	97672965	+	0.01
chr9	97673048	+	0.01
chr9	97673076	+	0.01
chr9	97673134	+	0.01
chr9	97680238	+	0.29
chr9	98124218	-	0.02
chr9	100138293	-	0.39
chr9	100138336	-	0.17
chr9	100138791	-	0.15
chr9	100341103	-	0.14
chr9	100341117	-	0.2
chr9	100341159	-	0.14
chr9	100390483	+	0.11
chr9	100390520	+	0.07
chr9	100452411	+	0.45
chr9	100452512	+	0.5
chr9	100452590	+	0.9
chr9	100454623	+	0.16
chr9	100454692	+	0.17
chr9	100454759	+	0.61
chr9	100454760	+	0.62
chr9	100454805	+	0.12
chr9	101565029	+	0.25
chr9	105195992	-	0.6
chr9	105196003	-	0.42
chr9	105196009	-	0.42
chr9	105196045	-	0.71
chr9	105198439	-	0.31
chr9	109132111	-	0.5
chr9	109132137	-	0.33
chr9	110252782	-	0.29
chr9	110252826	-	0.45
chr9	111551541	+	0.03
chr9	111565593	-	0.5
chr9	111590450	-	0.15
chr9	111590495	-	0.25
chr9	111590496	-	0.2
chr9	111590518	-	0.22
chr9	111590522	-	0.14
chr9	111590537	-	0.31
chr9	111590585	-	0.27
chr9	111591141	-	0.7
chr9	112204775	-	0.45
chr9	112204839	-	0.27
chr9	112204863	-	0.2
chr9	112377305	-	0.4
chr9	112473706	+	0.31
chr9	112473715	+	0.2
chr9	112473768	+	0.52
chr9	112475215	+	0.27
chr9	112475216	+	0.8
chr9	112621891	+	0.1
chr9	112662593	+	0.05
chr9	112662629	+	0.07
chr9	112662631	+	0.13
chr9	112662632	+	0.06
chr9	112662660	+	0.04
chr9	112662670	+	0.04
chr9	112662671	+	0.05
chr9	112662685	+	0.04
chr9	112662697	+	0.06
chr9	112662774	+	0.04
chr9	112666100	+	0.3
chr9	112666110	+	0.75
chr9	112666113	+	0.5
chr9	112666145	+	0.4
chr9	112667361	+	0.16
chr9	112667374	+	0.24
chr9	112667389	+	0.17
chr9	112684305	-	0.08
chr9	112684352	-	0.12
chr9	112684430	-	0.25
chr9	112684440	-	0.25
chr9	112684444	-	0.3
chr9	112684452	-	0.04
chr9	112684466	-	0.1
chr9	112684469	-	0.07
chr9	112684504	-	0.38
chr9	112684548	-	0.04
chr9	112685251	-	0.09
chr9	112685252	-	0.06
chr9	112685254	-	0.08
chr9	112685255	-	0.03
chr9	112685257	-	0.04
chr9	112685299	-	0.36
chr9	112686633	-	0.22
chr9	112686769	-	0.27
chr9	112686770	-	0.24
chr9	113261004	+	0.01
chr9	113261041	+	0.01
chr9	113261046	+	0.01
chr9	113261096	+	0.01
chr9	113261105	+	0.01
chr9	113261114	+	0.01
chr9	113261140	+	0.01
chr9	113261141	+	0.03
chr9	113261150	+	0.01
chr9	113261154	+	0.01
chr9	113261176	+	0.01
chr9	113261210	+	0.02
chr9	113261272	+	0.02
chr9	113263102	+	0.01
chr9	113264620	+	0.24
chr9	113264647	+	0.21
chr9	113264731	+	0.36
chr9	113264757	+	0.61
chr9	113264763	+	0.44
chr9	113265476	+	0.14
chr9	113265505	+	0.59
chr9	113265515	+	0.87
chr9	113265521	+	0.67
chr9	113265576	+	0.74
chr9	113265590	+	0.79
chr9	113266048	+	0.36
chr9	113266080	+	0.45
chr9	113266090	+	0.54
chr9	113266102	+	0.36
chr9	113266193	+	0.18
chr9	113266206	+	0.24
chr9	113266223	+	0.27
chr9	113291956	+	0.03
chr9	113291957	+	0.03
chr9	113292065	+	0.09
chr9	113292154	+	0.04
chr9	113293509	+	0.16
chr9	113293517	+	0.24
chr9	113293539	+	0.26
chr9	113293541	+	0.11
chr9	113293584	+	0.05
chr9	113293656	+	0.15
chr9	113293667	+	0.08
chr9	113293706	+	0.21
chr9	113293707	+	0.34
chr9	114654451	+	0.25
chr9	114654790	+	0.45
chr9	120774477	-	0.55
chr9	120800353	+	0.08
chr9	120801536	+	0.17
chr9	120801649	+	0.44
chr9	120801650	+	0.27
chr9	120801659	+	0.33
chr9	120801660	+	0.21
chr9	120817355	-	0.01
chr9	122817174	-	0.15
chr9	122817292	-	0.09
chr9	122817330	-	0.13
chr9	122817577	-	0.13
chr9	122853623	-	0.5
chr9	122853629	-	0.27
chr9	122874718	-	0.28
chr9	122874808	-	0.17
chr9	122939445	+	0.14
chr9	123088540	+	0.4
chr9	123088544	+	0.33
chr9	123095564	+	0.3
chr9	124716728	-	0.46
chr9	124716755	-	0.55
chr9	124716768	-	0.38
chr9	124716882	-	0.3
chr9	124719234	-	0.36
chr9	124719282	-	0.45
chr9	124732764	-	0.27
chr9	124809969	-	0.14
chr9	124945442	-	0.3
chr9	124949252	-	0.49
chr9	124949561	-	0.21
chr9	124950935	-	0.07
chr9	125052344	-	0.07
chr9	125052404	-	0.04
chr9	125215485	+	0.45
chr9	125216127	+	0.3
chr9	125219664	+	0.25
chr9	125220950	+	0.77
chr9	125220951	+	0.54
chr9	125221909	+	0.33
chr9	125221913	+	0.71
chr9	125221937	+	0.41
chr9	125221949	+	0.18
chr9	125222033	+	0.14
chr9	125222047	+	0.22
chr9	127331332	+	0.4
chr9	127359288	+	0.18
chr9	127359303	+	0.3
chr9	127368854	+	0.36
chr9	127375200	+	0.3
chr9	127400363	+	1
chr9	127400830	+	0.71
chr9	127400934	+	0.25
chr9	127400936	+	0.15
chr9	127400973	+	0.35
chr9	127400974	+	0.18
chr9	127400996	+	0.22
chr9	127401003	+	0.63
chr9	127401006	+	0.21
chr9	127790908	+	0.17
chr9	127790949	+	0.16
chr9	127790965	+	0.17
chr9	127790969	+	0.13
chr9	127790999	+	0.33
chr9	127791032	+	0.06
chr9	127791037	+	0.09
chr9	127791047	+	0.05
chr9	127791059	+	0.21
chr9	127791361	+	0.14
chr9	127791373	+	0.09
chr9	127791404	+	0.05
chr9	127791442	+	0.22
chr9	127791447	+	0.09
chr9	127791460	+	0.05
chr9	127791482	+	0.12
chr9	127791835	+	0.16
chr9	127791841	+	0.04
chr9	127791858	+	0.08
chr9	127791880	+	0.09
chr9	127791896	+	0.08
chr9	127791921	+	0.03
chr9	127791962	+	0.07
chr9	127791963	+	0.06
chr9	127792108	+	0.21
chr9	127792320	+	0.11
chr9	127792384	+	0.09
chr9	127792392	+	0.22
chr9	127792404	+	0.41
chr9	127792417	+	0.03
chr9	127793098	+	0.1
chr9	127793918	+	0.13
chr9	127793998	+	0.12
chr9	127793999	+	0.43
chr9	127794003	+	0.14
chr9	127794028	+	0.17
chr9	127795117	+	0.18
chr9	127795179	+	0.2
chr9	127795614	+	0.3
chr9	127909170	-	0.19
chr9	127909175	-	0.29
chr9	127909221	-	0.31
chr9	127953046	-	0.4
chr9	128112300	-	0.3
chr9	128112323	-	0.6
chr9	128112326	-	0.23
chr9	128112382	-	0.16
